Current Time (ns), Interval (ns)
1779882290077709686, 981283
1779882290078716416, 1006730
1779882290079713248, 996832
1779882290081016293, 1303045
1779882290081709247, 692954
1779882290082706530, 997283
1779882290083715214, 1008684
1779882290084903734, 1188520
1779882290085712054, 808320
1779882290086713474, 1001420
1779882290087710095, 996621
1779882290088712818, 1002723
1779882290089715701, 1002883
1779882290090708063, 992362
1779882290091731154, 1023091
1779882290092709141, 977987
1779882290093708257, 999116
1779882290094707643, 999386
1779882290095851880, 1144237
1779882290096709342, 857462
1779882290098318218, 1608876
1779882290098794057, 475839
1779882290099718484, 924427
1779882290100709945, 991461
1779882290101707990, 998045
1779882290102712586, 1004596
1779882290103708776, 996190
1779882290104707041, 998265
1779882290105707549, 1000508
1779882290106711044, 1003495
1779882290108098744, 1387700
1779882290108709695, 610951
1779882290109713129, 1003434
1779882290110709220, 996091
1779882290111710169, 1000949
1779882290112733781, 1023612
1779882290113710455, 976674
1779882290114755759, 1045304
1779882290115814605, 1058846
1779882290116708625, 894020
1779882290117864343, 1155718
1779882290118712287, 847944
1779882290119708067, 995780
1779882290120708255, 1000188
1779882290121708243, 999988
1779882290122713630, 1005387
1779882290123709470, 995840
1779882290124984834, 1275364
1779882290125709497, 724663
1779882290126708673, 999176
1779882290127707499, 998826
1779882290128710803, 1003304
1779882290129708246, 997443
1779882290130705859, 997613
1779882290131717026, 1011167
1779882290132712145, 995119
1779882290133711551, 999406
1779882290134717682, 1006131
1779882290135711288, 993606
1779882290136784492, 1073204
1779882290137711434, 926942
1779882290138715078, 1003644
1779882290139708864, 993786
1779882290140921487, 1212623
1779882290141715582, 794095
1779882290142708106, 992524
1779882290143710849, 1002743
1779882290144715685, 1004836
1779882290145716946, 1001261
1779882290146718204, 1001258
1779882290147713044, 994840
1779882290148718901, 1005857
1779882290149720662, 1001761
1779882290150841204, 1120542
1779882290151719515, 878311
1779882290153705654, 1986139
1779882290153761429, 55775
1779882290154742962, 981533
1779882290155716771, 973809
1779882290156741124, 1024353
1779882290157716656, 975532
1779882290158712576, 995920
1779882290159716411, 1003835
1779882290160713824, 997413
1779882290161710636, 996812
1779882290162708459, 997823
1779882290163710531, 1002072
1779882290164711610, 1001079
1779882290165713291, 1001681
1779882290166709983, 996692
1779882290167711744, 1001761
1779882290168713535, 1001791
1779882290169713743, 1000208
1779882290170711607, 997864
1779882290171711965, 1000358
1779882290172714528, 1002563
1779882290173710688, 996160
1779882290174711728, 1001040
1779882290175724579, 1012851
1779882290176711453, 986874
1779882290177711691, 1000238
1779882290178707501, 995810
1779882290179716165, 1008664
1779882290180714870, 998705
1779882290181712483, 997613
1779882290182713082, 1000599
1779882290183716085, 1003003
1779882290184708269, 992184
1779882290186453329, 1745060
1779882290186720959, 267630
1779882290187709866, 988907
1779882290188715814, 1005948
1779882290189713707, 997893
1779882290190719726, 1006019
1779882290191714384, 994658
1779882290192715003, 1000619
1779882290193710071, 995068
1779882290194711412, 1001341
1779882290195714525, 1003113
1779882290196711597, 997072
1779882290197667302, 955705
1779882290198721222, 1053920
1779882290199818622, 1097400
1779882290200828067, 1009445
1779882290201714373, 886306
1779882290202713569, 999196
1779882290203709419, 995850
1779882290204809794, 1100375
1779882290205707952, 898158
1779882290206999482, 1291530
1779882290207708115, 708633
1779882290208714114, 1005999
1779882290210073906, 1359792
1779882290210708391, 634485
1779882290211712406, 1004015
1779882290212717453, 1005047
1779882290213708484, 991031
1779882290214708522, 1000038
1779882290215721482, 1012960
1779882290216732643, 1011161
1779882290217710148, 977505
1779882290218720515, 1010367
1779882290219709723, 989208
1779882290220707336, 997613
1779882290221717282, 1009946
1779882290222708153, 990871
1779882290223708351, 1000198
1779882290224707497, 999146
1779882290225718845, 1011348
1779882290226711298, 992453
1779882290227735272, 1023974
1779882290228900096, 1164824
1779882290229717625, 817529
1779882290230707834, 990209
1779882290231704546, 996712
1779882290232712649, 1008103
1779882290233718696, 1006047
1779882290234722581, 1003885
1779882290235719823, 997242
1779882290236710243, 990420
1779882290237705031, 994788
1779882290238708546, 1003515
1779882290239717600, 1009054
1779882290240707980, 990380
1779882290241705272, 997292
1779882290242707675, 1002403
1779882290243705448, 997773
1779882290244710024, 1004576
1779882290245681970, 971946
1779882290246726442, 1044472
1779882290247707134, 980692
1779882290248707913, 1000779
1779882290249704715, 996802
1779882290250709712, 1004997
1779882290251719276, 1009564
1779882290252730095, 1010819
1779882290253714915, 984820
1779882290254719179, 1004264
1779882290255824674, 1105495
1779882290256713794, 889120
1779882290257720234, 1006440
1779882290258721825, 1001591
1779882290259709058, 987233
1779882290260704768, 995710
1779882290261716999, 1012231
1779882290262997482, 1280483
1779882290263711676, 714194
1779882290264708097, 996421
1779882290265707013, 998916
1779882290266709815, 1002802
1779882290267711597, 1001782
1779882290268754883, 1043286
1779882290269729183, 974300
1779882290270706789, 977606
1779882290271706797, 1000008
1779882290272706143, 999346
1779882290273710639, 1004496
1779882290274746456, 1035817
1779882290275717399, 970943
1779882290276709071, 991672
1779882290277720019, 1010948
1779882290278713573, 993554
1779882290279729370, 1015797
1779882290280711805, 982435
1779882290281716953, 1005148
1779882290282712693, 995740
1779882290283709474, 996781
1779882290284703972, 994498
1779882290285707576, 1003604
1779882290286717683, 1010107
1779882290287739642, 1021959
1779882290288709944, 970302
1779882290289778120, 1068176
1779882290290712425, 934305
1779882290291709217, 996792
1779882290292717831, 1008614
1779882290293707149, 989318
1779882290294705583, 998434
1779882290295707695, 1002112
1779882290296716137, 1008442
1779882290297709352, 993215
1779882290298717036, 1007684
1779882290299730016, 1012980
1779882290300707462, 977446
1779882290301707990, 1000528
1779882290302706305, 998315
1779882290303715001, 1008696
1779882290304716489, 1001488
1779882290305708823, 992334
1779882290306783351, 1074528
1779882290307724779, 941428
1779882290308725758, 1000979
1779882290309720415, 994657
1779882290310773945, 1053530
1779882290311707137, 933192
1779882290312708939, 1001802
1779882290313706903, 997964
1779882290314704406, 997503
1779882290315708681, 1004275
1779882290316716702, 1008021
1779882290317707042, 990340
1779882290318704956, 997914
1779882290319703581, 998625
1779882290320706123, 1002542
1779882290321708956, 1002833
1779882290322742328, 1033372
1779882290323712821, 970493
1779882290324709091, 996270
1779882290325718346, 1009255
1779882290326711011, 992665
1779882290327715375, 1004364
1779882290328718580, 1003205
1779882290329720479, 1001899
1779882290330713013, 992534
1779882290331704656, 991643
1779882290332716587, 1011931
1779882290333716825, 1000238
1779882290334709820, 992995
1779882290335718744, 1008924
1779882290336707701, 988957
1779882290337704443, 996742
1779882290338711574, 1007131
1779882290339718885, 1007311
1779882290340729583, 1010698
1779882290341711145, 981562
1779882290342728467, 1017322
1779882290343808662, 1080195
1779882290344713172, 904510
1779882290345729750, 1016578
1779882290346718509, 988759
1779882290347707626, 989117
1779882290348705229, 997603
1779882290349704756, 999527
1779882290350710254, 1005498
1779882290351716792, 1006538
1779882290352708154, 991362
1779882290353711568, 1003414
1779882290354715423, 1003855
1779882290355706765, 991342
1779882290356717172, 1010407
1779882290357717670, 1000498
1779882290358721297, 1003627
1779882290359709382, 988085
1779882290360743221, 1033839
1779882290361709075, 965854
1779882290362710636, 1001561
1779882290363718248, 1007612
1779882290364707616, 989368
1779882290365704638, 997022
1779882290366707250, 1002612
1779882290367721847, 1014597
1779882290368715411, 993564
1779882290369713475, 998064
1779882290370717490, 1004015
1779882290371708281, 990791
1779882290372705483, 997202
1779882290373703086, 997603
1779882290374719876, 1016790
1779882290375802479, 1082603
1779882290376715443, 912964
1779882290377721784, 1006341
1779882290378717945, 996161
1779882290379706451, 988506
1779882290380703042, 996591
1779882290381719048, 1016006
1779882290382705611, 986563
1779882290383704085, 998474
1779882290384703752, 999667
1779882290385702117, 998365
1779882290386716883, 1014766
1779882290387745505, 1028622
1779882290388707863, 962358
1779882290389709522, 1001659
1779882290390724479, 1014957
1779882290391707966, 983487
1779882290392708495, 1000529
1779882290393721777, 1013282
1779882290395256693, 1534916
1779882290395717533, 460840
1779882290396710788, 993255
1779882290397708832, 998044
1779882290398707618, 998786
1779882290399974295, 1266677
1779882290400706833, 732538
1779882290401706821, 999988
1779882290402707159, 1000338
1779882290403851497, 1144338
1779882290404716843, 865346
1779882290405715318, 998475
1779882290406712590, 997272
1779882290407707298, 994708
1779882290408704601, 997303
1779882290409710550, 1005949
1779882290410745793, 1035243
1779882290411712799, 967006
1779882290412713148, 1000349
1779882290413707194, 994046
1779882290414710769, 1003575
1779882290415952428, 1241659
1779882290416741421, 788993
1779882290417725840, 984419
1779882290418913348, 1187508
1779882290420706908, 1793560
1779882290421198486, 491578
1779882290421807804, 609318
1779882290422715800, 907996
1779882290423724914, 1009114
1779882290424726004, 1001090
1779882290428718429, 3992425
1779882290429719239, 1000810
1779882290430717272, 998033
1779882290431791850, 1074578
1779882290432735913, 944063
1779882290433745128, 1009215
1779882290434936393, 1191265
1779882290435759790, 823397
1779882290437009907, 1250117
1779882290437738688, 728781
1779882290438740810, 1002122
1779882290439865400, 1124590
1779882290440704618, 839218
1779882290441726334, 1021716
1779882290442844114, 1117780
1779882290443771916, 927802
1779882290444714868, 942952
1779882290445750492, 1035624
1779882290446705916, 955424
1779882290447707066, 1001150
1779882290449088916, 1381850
1779882290449711027, 622111
1779882290450711967, 1000940
1779882290451711063, 999096
1779882290452721151, 1010088
1779882290453710158, 989007
1779882290454710667, 1000509
1779882290455709803, 999136
1779882290456732273, 1022470
1779882290457716601, 984328
1779882290458708253, 991652
1779882290459843893, 1135640
1779882290460720871, 876978
1779882290461748670, 1027799
1779882290462710386, 961716
1779882290463887587, 1177201
1779882290464715082, 827495
1779882290465824212, 1109130
1779882290466767035, 942823
1779882290467737237, 970202
1779882290469111652, 1374415
1779882290469707715, 596063
1779882290470706421, 998706
1779882290471712099, 1005678
1779882290472720935, 1008836
1779882290473708630, 987695
1779882290474713987, 1005357
1779882290475716590, 1002603
1779882290476708553, 991963
1779882290477726412, 1017859
1779882290478758131, 1031719
1779882290479711601, 953470
1779882290480708033, 996432
1779882290481708471, 1000438
1779882290482707647, 999176
1779882290483711843, 1004196
1779882290484708755, 996912
1779882290485708692, 999937
1779882290487077227, 1368535
1779882290487727723, 650496
1779882290488709908, 982185
1779882290489723138, 1013230
1779882290490871665, 1148527
1779882290491710953, 839288
1779882290492704789, 993836
1779882290493708654, 1003865
1779882290494708822, 1000168
1779882290495710393, 1001571
1779882290496717454, 1007061
1779882290497719014, 1001560
1779882290498710556, 991542
1779882290499720723, 1010167
1779882290500709119, 988396
1779882290501708826, 999707
1779882290502712280, 1003454
1779882290503708010, 995730
1779882290504706293, 998283
1779882290505715337, 1009044
1779882290506717028, 1001691
1779882290507714221, 997193
1779882290508724588, 1010367
1779882290509717083, 992495
1779882290510709306, 992223
1779882290511716716, 1007410
1779882290512719180, 1002464
1779882290513709440, 990260
1779882290515167451, 1458011
1779882290515708322, 540871
1779882290516708740, 1000418
1779882290517707576, 998836
1779882290518710819, 1003243
1779882290519708833, 998014
1779882290520716806, 1007973
1779882290521710853, 994047
1779882290522720648, 1009795
1779882290523715867, 995219
1779882290524714091, 998224
1779882290525709461, 995370
1779882290526858699, 1149238
1779882290527978899, 1120200
1779882290528717980, 739081
1779882290529711976, 993996
1779882290530708708, 996732
1779882290531706912, 998204
1779882290533118921, 1412009
1779882290533708242, 589321
1779882290534706857, 998615
1779882290535719067, 1012210
1779882290536712974, 993907
1779882290537708894, 995920
1779882290538713460, 1004566
1779882290539716744, 1003284
1779882290540711632, 994888
1779882290541710207, 998575
1779882290542708261, 998054
1779882290543736171, 1027910
1779882290544716069, 979898
1779882290545708714, 992645
1779882290546709863, 1001149
1779882290547707036, 997173
1779882290548707264, 1000228
1779882290549712812, 1005548
1779882290551011970, 1299158
1779882290551868699, 856729
1779882290552712965, 844266
1779882290553712993, 1000028
1779882290554710486, 997493
1779882290555710784, 1000298
1779882290556730499, 1019715
1779882290557710309, 979810
1779882290558710998, 1000689
1779882290559713280, 1002282
1779882290560926726, 1213446
1779882290561718024, 791298
1779882290562769909, 1051885
1779882290563941258, 1171349
1779882290564707800, 766542
1779882290565709280, 1001480
1779882290566708286, 999006
1779882290567710789, 1002503
1779882290568709103, 998314
1779882290569705394, 996291
1779882290570710301, 1004907
1779882290571721839, 1011538
1779882290572709303, 987464
1779882290573737193, 1027890
1779882290574710510, 973317
1779882290575714906, 1004396
1779882290576708923, 994017
1779882290577712097, 1003174
1779882290578736181, 1024084
1779882290579713887, 977706
1779882290580708224, 994337
1779882290581714674, 1006450
1779882290582714080, 999406
1779882290583709410, 995330
1779882290584718033, 1008623
1779882290585712120, 994087
1779882290586720994, 1008874
1779882290587707096, 986102
1779882290588703758, 996662
1779882290589709957, 1006199
1779882290590715545, 1005588
1779882290591718288, 1002743
1779882290593520602, 1802314
1779882290593716408, 195806
1779882290594716155, 999747
1779882290595782619, 1066464
1779882290596715451, 932832
1779882290598012722, 1297271
1779882290598717920, 705198
1779882290599707117, 989197
1779882290600703989, 996872
1779882290601709567, 1005578
1779882290603133979, 1424412
1779882290604326755, 1192776
1779882290604712816, 386061
1779882290605709358, 996542
1779882290606842935, 1133577
1779882290607707479, 864544
1779882290608711615, 1004136
1779882290609714708, 1003093
1779882290610709597, 994889
1779882290611709294, 999697
1779882290612711556, 1002262
1779882290613717446, 1005890
1779882290614717063, 999617
1779882290615711641, 994578
1779882290616709254, 997613
1779882290617717695, 1008441
1779882290618711482, 993787
1779882290619709736, 998254
1779882290620708151, 998415
1779882290621711405, 1003254
1779882290622705381, 993976
1779882290623703475, 998094
1779882290624730924, 1027449
1779882290625708550, 977626
1779882290626721983, 1013433
1779882290628007644, 1285661
1779882290628708944, 701300
1779882290629712609, 1003665
1779882290630714590, 1001981
1779882290631743191, 1028601
1779882290632708304, 965113
1779882290633708221, 999917
1779882290634706736, 998515
1779882290635710611, 1003875
1779882290636711621, 1001010
1779882290637753136, 1041515
1779882290638849355, 1096219
1779882290639723097, 873742
1779882290640707896, 984799
1779882290641709116, 1001220
1779882290643725372, 2016256
1779882290644736601, 1011229
1779882290645731648, 995047
1779882290646708482, 976834
1779882290647718109, 1009627
1779882290648707928, 989819
1779882290649753068, 1045140
1779882290650713031, 959963
1779882290651916409, 1203378
1779882290652711925, 795516
1779882290653710630, 998705
1779882290654714715, 1004085
1779882290655711357, 996642
1779882290656718919, 1007562
1779882290657708958, 990039
1779882290658704978, 996020
1779882290659711267, 1006289
1779882290660709181, 997914
1779882290661733314, 1024133
1779882290662737349, 1004035
1779882290663715027, 977678
1779882290664746933, 1031906
1779882290665771336, 1024403
1779882290666721572, 950236
1779882290667777425, 1055853
1779882290668716278, 938853
1779882290669720973, 1004695
1779882290670829274, 1108301
1779882290671706844, 877570
1779882290672734913, 1028069
1779882290673725464, 990551
1779882290674709622, 984158
1779882290675707596, 997974
1779882290676719075, 1011479
1779882290677713372, 994297
1779882290678707689, 994317
1779882290679722324, 1014635
1779882290680720328, 998004
1779882290681718913, 998585
1779882290682745300, 1026387
1779882290683704882, 959582
1779882290684873204, 1168322
1779882290685719453, 846249
1779882290686717529, 998076
1779882290687714231, 996702
1779882290688718665, 1004434
1779882290689708013, 989348
1779882290690709082, 1001069
1779882290691718067, 1008985
1779882290692719189, 1001122
1779882290693710560, 991371
1779882290694717259, 1006699
1779882290695706957, 989698
1779882290696708157, 1001200
1779882290697719928, 1011771
1779882290698713414, 993486
1779882290699707330, 993916
1779882290700718207, 1010877
1779882290701708937, 990730
1779882290702708193, 999256
1779882290703716817, 1008624
1779882290704707728, 990911
1779882290705704800, 997072
1779882290706706882, 1002082
1779882290707705727, 998845
1779882290708711426, 1005699
1779882290709718538, 1007112
1779882290710714587, 996049
1779882290711721489, 1006902
1779882290712717970, 996481
1779882290713709322, 991352
1779882290714708548, 999226
1779882290715718565, 1010017
1779882290716708273, 989708
1779882290717705726, 997453
1779882290718707277, 1001551
1779882290719706333, 999056
1779882290720710188, 1003855
1779882290721720814, 1010626
1779882290722719138, 998324
1779882290723706151, 987013
1779882290724704687, 998536
1779882290725708311, 1003624
1779882290726718800, 1010489
1779882290727716654, 997854
1779882290728805726, 1089072
1779882290729717140, 911414
1779882290730714132, 996992
1779882290731709131, 994999
1779882290732708707, 999576
1779882290733712322, 1003615
1779882290734707500, 995178
1779882290735704923, 997423
1779882290736704300, 999377
1779882290737828079, 1123779
1779882290738750772, 922693
1779882290739834587, 1083815
1779882290740717314, 882727
1779882290741707332, 990018
1779882290742707561, 1000229
1779882290743708661, 1001100
1779882290744713287, 1004626
1779882290745708105, 994818
1779882290746719025, 1010920
1779882290747708422, 989397
1779882290748850225, 1141803
1779882290749712686, 862461
1779882290750717191, 1004505
1779882290751709213, 992022
1779882290752707999, 998786
1779882290753788849, 1080850
1779882290754715179, 926330
1779882290755712101, 996922
1779882290756718689, 1006588
1779882290757709650, 990961
1779882290758707344, 997694
1779882290759710147, 1002803
1779882290761051103, 1340956
1779882290761721653, 670550
1779882290762717846, 996193
1779882290763708296, 990450
1779882290764758076, 1049780
1779882290765710465, 952389
1779882290766709141, 998676
1779882290767951180, 1242039
1779882290768708074, 756894
1779882290769709314, 1001240
1779882290770712407, 1003093
1779882290771707436, 995029
1779882290772710930, 1003494
1779882290773707802, 996872
1779882290774705966, 998164
1779882290775704812, 998846
1779882290776706332, 1001520
1779882290777719955, 1013623
1779882290778713481, 993526
1779882290779710243, 996762
1779882290780710541, 1000298
1779882290781941949, 1231408
1779882290782712068, 770119
1779882290783889589, 1177521
1779882290784729077, 839488
1779882290785710680, 981603
1779882290786712170, 1001490
1779882290787716825, 1004655
1779882290788708497, 991672
1779882290789745997, 1037500
1779882290791316919, 1570922
1779882290791745630, 428711
1779882290792707727, 962097
1779882290793710900, 1003173
1779882290794714815, 1003915
1779882290795710084, 995269
1779882290797143353, 1433269
1779882290797713997, 570644
1779882290798703545, 989548
1779882290799846299, 1142754
1779882290801044938, 1198639
1779882290801725982, 681044
1779882290802861202, 1135220
1779882290803742237, 881035
1779882290804753396, 1011159
1779882290805715743, 962347
1779882290806716643, 1000900
1779882290807710680, 994037
1779882290808712300, 1001620
1779882290809714251, 1001951
1779882290811679362, 1965111
1779882290811713496, 34134
1779882290812717339, 1003843
1779882290813770706, 1053367
1779882290814718847, 948141
1779882290815714266, 995419
1779882290816709625, 995359
1779882290817708701, 999076
1779882290818797715, 1089014
1779882290819747481, 949766
1779882290820712754, 965273
1779882290821708884, 996130
1779882290822720323, 1011439
1779882290823708599, 988276
1779882290824711843, 1003244
1779882290825718803, 1006960
1779882290826712539, 993736
1779882290827785864, 1073325
1779882290828731320, 945456
1779882290829708084, 976764
1779882290830730544, 1022460
1779882290831984737, 1254193
1779882290832711674, 726937
1779882290833711922, 1000248
1779882290834707522, 995600
1779882290835894849, 1187327
1779882290836740499, 845650
1779882290837715139, 974640
1779882290838707332, 992193
1779882290839893797, 1186465
1779882290840707977, 814180
1779882290841704759, 996782
1779882290842709285, 1004526
1779882290843716707, 1007422
1779882290844712977, 996270
1779882290845715892, 1002915
1779882290846714888, 998996
1779882290847716519, 1001631
1779882290848723780, 1007261
1779882290849714350, 990570
1779882290850722453, 1008103
1779882290851724895, 1002442
1779882290852715095, 990200
1779882290853912049, 1196954
1779882290854743203, 831154
1779882290855714417, 971214
1779882290856715757, 1001340
1779882290857712238, 996481
1779882290858712727, 1000489
1779882290859712344, 999617
1779882290860708985, 996641
1779882290861715605, 1006620
1779882290862739127, 1023522
1779882290863707796, 968669
1779882290864712773, 1004977
1779882290865708412, 995639
1779882290866717567, 1009155
1779882290867708057, 990490
1779882290868704579, 996522
1779882290869707131, 1002552
1779882290870896733, 1189602
1779882290871711395, 814662
1779882290872746067, 1034672
1779882290873713273, 967206
1779882290874713231, 999958
1779882290875707318, 994087
1779882290876708097, 1000779
1779882290877711571, 1003474
1779882290878717580, 1006009
1779882290879778311, 1060731
1779882290880707907, 929596
1779882290881711692, 1003785
1779882290882993154, 1281462
1779882290883715002, 721848
1779882290885341922, 1626920
1779882290885713516, 371594
1779882290886738220, 1024704
1779882290887717417, 979197
1779882290888712907, 995490
1779882290889711361, 998454
1779882290890710237, 998876
1779882290891710095, 999858
1779882290892706866, 996771
1779882290893709499, 1002633
1779882290894711540, 1002041
1779882290895714143, 1002603
1779882290896718238, 1004095
1779882290897708818, 990580
1779882290898720658, 1011840
1779882290899719424, 998766
1779882290900711998, 992574
1779882290901711675, 999677
1779882290902715920, 1004245
1779882290903722452, 1006532
1779882290904884693, 1162241
1779882290905706237, 821544
1779882290906725469, 1019232
1779882290907708505, 983036
1779882290908708443, 999938
1779882290909707288, 998845
1779882290910717866, 1010578
1779882290911713296, 995430
1779882290912709216, 995920
1779882290913709816, 1000600
1779882290914723489, 1013673
1779882290915707837, 984348
1779882290916708737, 1000900
1779882290917722820, 1014083
1779882290918707980, 985160
1779882290919707287, 999307
1779882290920706333, 999046
1779882290921707292, 1000959
1779882290922708392, 1001100
1779882290923710554, 1002162
1779882290924708177, 997623
1779882290925704849, 996672
1779882290926731136, 1026287
1779882290927710795, 979659
1779882290928718748, 1007953
1779882290929727692, 1008944
1779882290930779597, 1051905
1779882290932246557, 1466960
1779882290932714671, 468114
1779882290933714659, 999988
1779882290934713985, 999326
1779882290935715235, 1001250
1779882290936713440, 998205
1779882290937712495, 999055
1779882290938708586, 996091
1779882290939728861, 1020275
1779882290940715595, 986734
1779882290941735068, 1019473
1779882290942718525, 983457
1779882290943721759, 1003234
1779882290944707951, 986192
1779882290946720290, 2012339
1779882290947707654, 987364
1779882290948706249, 998595
1779882290949704082, 997833
1779882290950704962, 1000880
1779882290951705250, 1000288
1779882290952710538, 1005288
1779882290953727507, 1016969
1779882290955334607, 1607100
1779882290955716631, 382024
1779882290956709385, 992754
1779882290957712618, 1003233
1779882290958707617, 994999
1779882290959917578, 1209961
1779882290960715216, 797638
1779882290961715976, 1000760
1779882290962715973, 999997
1779882290963712965, 996992
1779882290964709747, 996782
1779882290965719393, 1009646
1779882290966709542, 990149
1779882290967709570, 1000028
1779882290968708004, 998434
1779882290969708253, 1000249
1779882290970978938, 1270685
1779882290971707308, 728370
1779882290972707035, 999727
1779882290973706542, 999507
1779882290974706289, 999747
1779882290975708281, 1001992
1779882290976716252, 1007971
1779882290977708866, 992614
1779882290978706649, 997783
1779882290979710554, 1003905
1779882290980717015, 1006461
1779882290981709569, 992554
1779882290982714076, 1004507
1779882290983717119, 1003043
1779882290984716565, 999446
1779882290985714378, 997813
1779882290986825483, 1111105
1779882290987707710, 882227
1779882290988713589, 1005879
1779882290989710862, 997273
1779882290990714668, 1003806
1779882290991706471, 991803
1779882290992708572, 1002101
1779882290993932677, 1224105
1779882290994709438, 776761
1779882290995781462, 1072024
1779882290996825121, 1043659
1779882290997735812, 910691
1779882290998707537, 971725
1779882290999718854, 1011317
1779882291000707891, 989037
1779882291001707318, 999427
1779882291002717475, 1010157
1779882291003712333, 994858
1779882291004708403, 996070
1779882291006077301, 1368898
1779882291006710784, 633483
1779882291007708496, 997712
1779882291008703855, 995359
1779882291009708832, 1004977
1779882291010717368, 1008536
1779882291011710673, 993305
1779882291012710881, 1000208
1779882291013711790, 1000909
1779882291014733529, 1021739
1779882291015709141, 975612
1779882291016718436, 1009295
1779882291017706952, 988516
1779882291018706900, 999948
1779882291019718227, 1011327
1779882291020714798, 996571
1779882291021715769, 1000971
1779882291022716328, 1000559
1779882291023714122, 997794
1779882291024712677, 998555
1779882291025704820, 992143
1779882291026712802, 1007982
1779882291027758905, 1046103
1779882291028716153, 957248
1779882291029709288, 993135
1779882291030710327, 1001039
1779882291031712048, 1001721
1779882291032708098, 996050
1779882291033710490, 1002392
1779882291034709697, 999207
1779882291035705587, 995890
1779882291036722656, 1017069
1779882291037708528, 985872
1779882291038714086, 1005558
1779882291039711979, 997893
1779882291040716025, 1004046
1779882291041714962, 998937
1779882291042709650, 994688
1779882291043718695, 1009045
1779882291044714254, 995559
1779882291045709723, 995469
1779882291046708198, 998475
1779882291047706372, 998174
1779882291048708544, 1002172
1779882291050107876, 1399332
1779882291050707666, 599790
1779882291051705280, 997614
1779882291052707141, 1001861
1779882291053705506, 998365
1779882291054710072, 1004566
1779882291055713526, 1003454
1779882291056724435, 1010909
1779882291057707532, 983097
1779882291058968605, 1261073
1779882291059712365, 743760
1779882291060717151, 1004786
1779882291061708943, 991792
1779882291062715844, 1006901
1779882291063666822, 950978
1779882291064712375, 1045553
1779882291065707253, 994878
1779882291066706970, 999717
1779882291067717225, 1010255
1779882291068707084, 989859
1779882291069718375, 1011291
1779882291070705849, 987474
1779882291071724209, 1018360
1779882291072718025, 993816
1779882291074028975, 1310950
1779882291074711440, 682465
1779882291075707250, 995810
1779882291076717737, 1010487
1779882291077713147, 995410
1779882291078712803, 999656
1779882291079724874, 1012071
1779882291080709954, 985080
1779882291081709120, 999166
1779882291082708887, 999767
1779882291083708604, 999717
1779882291084732266, 1023662
1779882291085708960, 976694
1779882291086708156, 999196
1779882291087707663, 999507
1779882291088723158, 1015495
1779882291089711194, 988036
1779882291090731630, 1020436
1779882291091718494, 986864
1779882291092707812, 989318
1779882291093829626, 1121814
1779882291094708377, 878751
1779882291095716159, 1007782
1779882291096730163, 1014004
1779882291097900400, 1170237
1779882291098760707, 860307
1779882291099708397, 947690
1779882291100711761, 1003364
1779882291101711979, 1000218
1779882291102726142, 1014163
1779882291103718646, 992504
1779882291104709757, 991111
1779882291105716418, 1006661
1779882291106709443, 993025
1779882291107716745, 1007302
1779882291109127488, 1410743
1779882291109710667, 583179
1779882291110712047, 1001380
1779882291111711023, 998976
1779882291112717945, 1006922
1779882291113712864, 994919
1779882291114718762, 1005898
1779882291115707840, 989078
1779882291116705323, 997483
1779882291117704499, 999176
1779882291118703434, 998935
1779882291119708732, 1005298
1779882291120856364, 1147632
1779882291121713835, 857471
1779882291122711679, 997844
1779882291123713590, 1001911
1779882291124722835, 1009245
1779882291125712464, 989629
1779882291126720717, 1008253
1779882291127718941, 998224
1779882291128710373, 991432
1779882291129720169, 1009796
1779882291130717792, 997623
1779882291131721849, 1004057
1779882291132720493, 998644
1779882291133709350, 988857
1779882291134718184, 1008834
1779882291135706229, 988045
1779882291136704995, 998766
1779882291137703790, 998795
1779882291138736521, 1032731
1779882291139707163, 970642
1779882291140707061, 999898
1779882291141706828, 999767
1779882291142707197, 1000369
1779882291143718896, 1011699
1779882291144722340, 1003444
1779882291145709013, 986673
1779882291146832029, 1123016
1779882291147707755, 875726
1779882291148715878, 1008123
1779882291149718811, 1002933
1779882291150954460, 1235649
1779882291151712316, 757856
1779882291152708336, 996020
1779882291153709586, 1001250
1779882291154704654, 995068
1779882291155710273, 1005619
1779882291156732782, 1022509
1779882291157704537, 971755
1779882291158704435, 999898
1779882291159704463, 1000028
1779882291160711884, 1007421
1779882291161705821, 993937
1779882291162722930, 1017109
1779882291163717848, 994918
1779882291164707707, 989859
1779882291165706382, 998675
1779882291166703765, 997383
1779882291167703743, 999978
1779882291168717557, 1013814
1779882291169709008, 991451
1779882291170707453, 998445
1779882291171705217, 997764
1779882291172707579, 1002362
1779882291173708578, 1000999
1779882291174717904, 1009326
1779882291175715625, 997721
1779882291176709842, 994217
1779882291177718646, 1008804
1779882291178706722, 988076
1779882291179702562, 995840
1779882291180713500, 1010938
1779882291181715271, 1001771
1779882291182705751, 990480
1779882291183704987, 999236
1779882291184706317, 1001330
1779882291185708710, 1002393
1779882291186719347, 1010637
1779882291187718525, 999178
1779882291188801747, 1083222
1779882291189772210, 970463
1779882291190720290, 948080
1779882291191721289, 1000999
1779882291192988827, 1267538
1779882291193717630, 728803
1779882291194717257, 999627
1779882291195719208, 1001951
1779882291196707183, 987975
1779882291197711289, 1004106
1779882291198735510, 1024221
1779882291199720972, 985462
1779882291200705281, 984309
1779882291201704507, 999226
