Current Time (ns), Interval (ns)
1780296696320445377, 999468
1780296696321444495, 999118
1780296696322449951, 1005456
1780296696323447363, 997412
1780296696324444188, 996825
1780296696325595131, 1150943
1780296696326445751, 850620
1780296696327449089, 1003338
1780296696328444099, 995010
1780296696329449485, 1005386
1780296696330446568, 997083
1780296696331449710, 1003142
1780296696332446795, 997085
1780296696333451524, 1004729
1780296696334430095, 978571
1780296696335446829, 1016734
1780296696336446616, 999787
1780296696337446554, 999938
1780296696338450864, 1004310
1780296696339443709, 992845
1780296696340445338, 1001629
1780296696341444448, 999110
1780296696342448951, 1004503
1780296696343448628, 999677
1780296696344447268, 998640
1780296696345447886, 1000618
1780296696346443579, 995693
1780296696347449079, 1005500
1780296696348446955, 997876
1780296696349451743, 1004788
1780296696350447960, 996217
1780296696351420222, 972262
1780296696352600084, 1179862
1780296696353446508, 846424
1780296696354448862, 1002354
1780296696355446992, 998130
1780296696356444789, 997797
1780296696357596295, 1151506
1780296696358447298, 851003
1780296696359448148, 1000850
1780296696360453030, 1004882
1780296696361446553, 993523
1780296696362447011, 1000458
1780296696363447743, 1000732
1780296696364444719, 996976
1780296696365445949, 1001230
1780296696366445425, 999476
1780296696367418769, 973344
1780296696368452210, 1033441
1780296696369447851, 995641
1780296696370450531, 1002680
1780296696371446353, 995822
1780296696372443430, 997077
1780296696373448359, 1004929
1780296696374452759, 1004400
1780296696375448876, 996117
1780296696376447275, 998399
1780296696377447594, 1000319
1780296696378444807, 997213
1780296696379448771, 1003964
1780296696380448694, 999923
1780296696381451123, 1002429
1780296696382448236, 997113
1780296696383450164, 1001928
1780296696384437643, 987479
1780296696385446089, 1008446
1780296696386451549, 1005460
1780296696387447857, 996308
1780296696388448023, 1000166
1780296696389448228, 1000205
1780296696390450241, 1002013
1780296696391448518, 998277
1780296696392446494, 997976
1780296696393446317, 999823
1780296696394447917, 1001600
1780296696395447740, 999823
1780296696396447932, 1000192
1780296696397445943, 998011
1780296696398445750, 999807
1780296696399444971, 999221
1780296696400446233, 1001262
1780296696401448108, 1001875
1780296696402429590, 981482
1780296696403448347, 1018757
1780296696404447619, 999272
1780296696405429716, 982097
1780296696406455010, 1025294
1780296696407448206, 993196
1780296696408427797, 979591
1780296696409446195, 1018398
1780296696410449078, 1002883
1780296696411454027, 1004949
1780296696412447829, 993802
1780296696413442527, 994698
1780296696414446465, 1003938
1780296696415445198, 998733
1780296696416445173, 999975
1780296696417445223, 1000050
1780296696418449526, 1004303
1780296696419444771, 995245
1780296696420447219, 1002448
1780296696421448269, 1001050
1780296696422452391, 1004122
1780296696423447877, 995486
1780296696424446103, 998226
1780296696425453202, 1007099
1780296696426447945, 994743
1780296696427453621, 1005676
1780296696428445654, 992033
1780296696429594682, 1149028
1780296696430445499, 850817
1780296696431450541, 1005042
1780296696432450630, 1000089
1780296696433447700, 997070
1780296696434377969, 930269
1780296696435447372, 1069403
1780296696436449965, 1002593
1780296696437448490, 998525
1780296696438446799, 998309
1780296696439447658, 1000859
1780296696440445712, 998054
1780296696441447852, 1002140
1780296696442448434, 1000582
1780296696443453088, 1004654
1780296696444446622, 993534
1780296696445442442, 995820
1780296696446447760, 1005318
1780296696447447540, 999780
1780296696448450348, 1002808
1780296696449448608, 998260
1780296696450449971, 1001363
1780296696451433812, 983841
1780296696452595948, 1162136
1780296696453450035, 854087
1780296696454452906, 1002871
1780296696455449488, 996582
1780296696456599661, 1150173
1780296696457447080, 847419
1780296696458449734, 1002654
1780296696459452209, 1002475
1780296696460448895, 996686
1780296696461444901, 996006
1780296696462447595, 1002694
1780296696463451328, 1003733
1780296696464450663, 999335
1780296696465447266, 996603
1780296696466449013, 1001747
1780296696467408743, 959730
1780296696468581354, 1172611
1780296696469449204, 867850
1780296696470452493, 1003289
1780296696471447985, 995492
1780296696472446078, 998093
1780296696473448408, 1002330
1780296696474445955, 997547
1780296696475453533, 1007578
1780296696476448808, 995275
1780296696477449424, 1000616
1780296696478447531, 998107
1780296696479450497, 1002966
1780296696480450347, 999850
1780296696481448705, 998358
1780296696482450928, 1002223
1780296696483448516, 997588
1780296696484434303, 985787
1780296696485574063, 1139760
1780296696486451706, 877643
1780296696487448937, 997231
1780296696488448539, 999602
1780296696489447704, 999165
1780296696490449305, 1001601
1780296696491450843, 1001538
1780296696492446273, 995430
1780296696493449636, 1003363
1780296696494448878, 999242
1780296696495451071, 1002193
1780296696496450124, 999053
1780296696497447479, 997355
1780296696498450724, 1003245
1780296696499449810, 999086
1780296696500449883, 1000073
1780296696501447248, 997365
1780296696502446888, 999640
1780296696503448918, 1002030
1780296696504448914, 999996
1780296696505447622, 998708
1780296696506447984, 1000362
1780296696507452694, 1004710
1780296696508436119, 983425
1780296696509465575, 1029456
1780296696510450615, 985040
1780296696511448483, 997868
1780296696512449738, 1001255
1780296696513449724, 999986
1780296696514449598, 999874
1780296696515447861, 998263
1780296696516446404, 998543
1780296696517446092, 999688
1780296696518451812, 1005720
1780296696519446875, 995063
1780296696520450150, 1003275
1780296696521461385, 1011235
1780296696522442318, 980933
1780296696523431547, 989229
1780296696524434274, 1002727
1780296696525417595, 983321
1780296696526478826, 1061231
1780296696527584342, 1105516
1780296696528583980, 999638
1780296696529555742, 971762
1780296696530366402, 810660
1780296696531557404, 1191002
1780296696532557319, 999915
1780296696533556149, 998830
1780296696534535798, 979649
1780296696535532696, 996898
1780296696536538320, 1005624
1780296696537533199, 994879
1780296696538513655, 980456
1780296696539521118, 1007463
1780296696540520650, 999532
1780296696541518144, 997494
1780296696542517293, 999149
1780296696543523435, 1006142
1780296696544517867, 994432
1780296696545516192, 998325
1780296696546523045, 1006853
1780296696547515069, 992024
1780296696548525821, 1010752
1780296696549502909, 977088
1780296696550507777, 1004868
1780296696551368312, 860535
1780296696552509342, 1141030
1780296696553505969, 996627
1780296696554500819, 994850
1780296696555498587, 997768
1780296696556493526, 994939
1780296696557490844, 997318
1780296696558496235, 1005391
1780296696559489126, 992891
1780296696560483916, 994790
1780296696561484424, 1000508
1780296696562485328, 1000904
1780296696563496085, 1010757
1780296696564474919, 978834
1780296696565610119, 1135200
1780296696566471898, 861779
1780296696567405114, 933216
1780296696568473817, 1068703
1780296696569468293, 994476
1780296696570466994, 998701
1780296696571468596, 1001602
1780296696572467718, 999122
1780296696573613747, 1146029
1780296696574459988, 846241
1780296696575465501, 1005513
1780296696576462501, 997000
1780296696577609385, 1146884
1780296696578460142, 850757
1780296696579460734, 1000592
1780296696580465384, 1004650
1780296696581607145, 1141761
1780296696582458392, 851247
1780296696583458426, 1000034
1780296696584450426, 992000
1780296696585559565, 1109139
1780296696586450817, 891252
1780296696587449391, 998574
1780296696588450545, 1001154
1780296696589595527, 1144982
1780296696590449512, 853985
1780296696591452699, 1003187
1780296696592449257, 996558
1780296696593447286, 998029
1780296696594452540, 1005254
1780296696595448825, 996285
1780296696596451103, 1002278
1780296696597449395, 998292
1780296696598449158, 999763
1780296696599449028, 999870
1780296696600451521, 1002493
1780296696601450612, 999091
1780296696602448487, 997875
1780296696603448897, 1000410
1780296696604446147, 997250
1780296696605597852, 1151705
1780296696606448935, 851083
1780296696607447395, 998460
1780296696608448838, 1001443
1780296696609446331, 997493
1780296696610452857, 1006526
1780296696611459945, 1007088
1780296696612449527, 989582
1780296696613450543, 1001016
1780296696614443812, 993269
1780296696615446128, 1002316
1780296696616454648, 1008520
1780296696617450088, 995440
1780296696618446736, 996648
1780296696619450543, 1003807
1780296696620449017, 998474
1780296696621449517, 1000500
1780296696622447585, 998068
1780296696623444038, 996453
1780296696624449606, 1005568
1780296696625451723, 1002117
1780296696626452028, 1000305
1780296696627447119, 995091
1780296696628449114, 1001995
1780296696629446998, 997884
1780296696630443912, 996914
1780296696631449739, 1005827
1780296696632453830, 1004091
1780296696633449637, 995807
1780296696634381121, 931484
1780296696635447011, 1065890
1780296696636448983, 1001972
1780296696637448991, 1000008
1780296696638448446, 999455
1780296696639445387, 996941
1780296696640447707, 1002320
1780296696641445997, 998290
1780296696642440654, 994657
1780296696643447705, 1007051
1780296696644452461, 1004756
1780296696645449256, 996795
1780296696646451451, 1002195
1780296696647447349, 995898
1780296696648449619, 1002270
1780296696649449052, 999433
1780296696650450154, 1001102
1780296696651390848, 940694
1780296696652605556, 1214708
1780296696653447360, 841804
1780296696654444985, 997625
1780296696655446225, 1001240
1780296696656448091, 1001866
1780296696657450307, 1002216
1780296696658449984, 999677
1780296696659446712, 996728
1780296696660447349, 1000637
1780296696661446004, 998655
1780296696662449968, 1003964
1780296696663448011, 998043
1780296696664452311, 1004300
1780296696665447730, 995419
1780296696666446606, 998876
1780296696667434271, 987665
1780296696668445546, 1011275
1780296696669379430, 933884
1780296696670456505, 1077075
1780296696671439685, 983180
1780296696672439595, 999910
1780296696673440113, 1000518
1780296696674439810, 999697
1780296696675445129, 1005319
1780296696676446613, 1001484
1780296696677423653, 977040
1780296696678451009, 1027356
1780296696679448849, 997840
1780296696680452993, 1004144
1780296696681449015, 996022
1780296696682449546, 1000531
1780296696683448555, 999009
1780296696684449308, 1000753
1780296696685450957, 1001649
1780296696686446036, 995079
1780296696687443972, 997936
1780296696688445954, 1001982
1780296696689450695, 1004741
1780296696690450370, 999675
1780296696691446538, 996168
1780296696692449391, 1002853
1780296696693448593, 999202
1780296696694450543, 1001950
1780296696695449389, 998846
1780296696696452775, 1003386
1780296696697449077, 996302
1780296696698449465, 1000388
1780296696699453432, 1003967
1780296696700449812, 996380
1780296696701452933, 1003121
1780296696702446486, 993553
1780296696703446496, 1000010
1780296696704449484, 1002988
1780296696705452019, 1002535
1780296696706450334, 998315
1780296696707449204, 998870
1780296696708451015, 1001811
1780296696709449188, 998173
1780296696710448105, 998917
1780296696711448868, 1000763
1780296696712447002, 998134
1780296696713465591, 1018589
1780296696714460091, 994500
1780296696715457319, 997228
1780296696716448509, 991190
1780296696717597377, 1148868
1780296696718446790, 849413
1780296696719449230, 1002440
1780296696720449293, 1000063
1780296696721454716, 1005423
1780296696722449886, 995170
1780296696723449999, 1000113
1780296696724450414, 1000415
1780296696725449741, 999327
1780296696726449802, 1000061
1780296696727449622, 999820
1780296696728447190, 997568
1780296696729449350, 1002160
1780296696730448136, 998786
1780296696731447838, 999702
1780296696732447528, 999690
1780296696733449286, 1001758
1780296696734380384, 931098
1780296696735449242, 1068858
1780296696736448739, 999497
1780296696737454480, 1005741
1780296696738449873, 995393
1780296696739449050, 999177
1780296696740450295, 1001245
1780296696741449993, 999698
1780296696742447166, 997173
1780296696743448561, 1001395
1780296696744446222, 997661
1780296696745449160, 1002938
1780296696746448297, 999137
1780296696747452357, 1004060
1780296696748449153, 996796
1780296696749452288, 1003135
1780296696750447045, 994757
1780296696751383726, 936681
1780296696752598419, 1214693
1780296696753454059, 855640
1780296696754448827, 994768
1780296696755447645, 998818
1780296696756447008, 999363
1780296696757447335, 1000327
1780296696758446981, 999646
1780296696759448970, 1001989
1780296696760446011, 997041
1780296696761449503, 1003492
1780296696762451161, 1001658
1780296696763446849, 995688
1780296696764448229, 1001380
1780296696765447950, 999721
1780296696766448368, 1000418
1780296696767432709, 984341
1780296696768446501, 1013792
1780296696769449434, 1002933
1780296696770448993, 999559
1780296696771448179, 999186
1780296696772447549, 999370
1780296696773437846, 990297
1780296696774454240, 1016394
1780296696775448697, 994457
1780296696776447152, 998455
1780296696777449825, 1002673
1780296696778449475, 999650
1780296696779446538, 997063
1780296696780449506, 1002968
1780296696781451867, 1002361
1780296696782449470, 997603
1780296696783451324, 1001854
1780296696784445799, 994475
1780296696785452487, 1006688
1780296696786450165, 997678
1780296696787448998, 998833
1780296696788448876, 999878
1780296696789447436, 998560
1780296696790451119, 1003683
1780296696791447927, 996808
1780296696792443935, 996008
1780296696793449565, 1005630
1780296696794451310, 1001745
1780296696795450995, 999685
1780296696796446865, 995870
1780296696797448233, 1001368
1780296696798448508, 1000275
1780296696799450429, 1001921
1780296696800448627, 998198
1780296696801449531, 1000904
1780296696802447889, 998358
1780296696803448973, 1001084
1780296696804448623, 999650
1780296696805448936, 1000313
1780296696806451508, 1002572
1780296696807446150, 994642
1780296696808443286, 997136
1780296696809449469, 1006183
1780296696810451134, 1001665
1780296696811450821, 999687
1780296696812453705, 1002884
1780296696813448064, 994359
1780296696814449819, 1001755
1780296696815429260, 979441
1780296696816449258, 1019998
1780296696817457734, 1008476
1780296696818452206, 994472
1780296696819449441, 997235
1780296696820453119, 1003678
1780296696821447019, 993900
1780296696822453569, 1006550
1780296696823447120, 993551
1780296696824443893, 996773
1780296696825594760, 1150867
1780296696826454593, 859833
1780296696827450374, 995781
1780296696828448722, 998348
1780296696829450810, 1002088
1780296696830446692, 995882
1780296696831448119, 1001427
1780296696832449087, 1000968
1780296696833446992, 997905
1780296696834380802, 933810
1780296696835446863, 1066061
1780296696836452898, 1006035
1780296696837448579, 995681
1780296696838450827, 1002248
1780296696839448556, 997729
1780296696840445557, 997001
1780296696841447340, 1001783
1780296696842454116, 1006776
1780296696843449925, 995809
1780296696844448316, 998391
1780296696845448173, 999857
1780296696846445341, 997168
1780296696847449658, 1004317
1780296696848449636, 999978
1780296696849446401, 996765
1780296696850449872, 1003471
1780296696851385022, 935150
1780296696852597665, 1212643
1780296696853445641, 847976
1780296696854452234, 1006593
1780296696855449376, 997142
1780296696856448488, 999112
1780296696857445804, 997316
1780296696858450741, 1004937
1780296696859449391, 998650
1780296696860449009, 999618
1780296696861449860, 1000851
1780296696862448795, 998935
1780296696863453419, 1004624
1780296696864448476, 995057
1780296696865444221, 995745
1780296696866449737, 1005516
1780296696867433146, 983409
1780296696868436037, 1002891
1780296696869598150, 1162113
1780296696870449780, 851630
1780296696871446132, 996352
1780296696872451710, 1005578
1780296696873449015, 997305
1780296696874452674, 1003659
1780296696875449064, 996390
1780296696876447642, 998578
1780296696877447754, 1000112
1780296696878449157, 1001403
1780296696879452930, 1003773
1780296696880446315, 993385
1780296696881597441, 1151126
1780296696882449225, 851784
1780296696883451773, 1002548
1780296696884451618, 999845
1780296696885449243, 997625
1780296696886451619, 1002376
1780296696887449332, 997713
1780296696888447552, 998220
1780296696889448635, 1001083
1780296696890453823, 1005188
1780296696891449311, 995488
1780296696892448791, 999480
1780296696893599343, 1150552
1780296696894446031, 846688
1780296696895450438, 1004407
1780296696896449069, 998631
1780296696897444157, 995088
1780296696898448997, 1004840
1780296696899435495, 986498
1780296696900451386, 1015891
1780296696901448590, 997204
1780296696902448588, 999998
1780296696903448836, 1000248
1780296696904451352, 1002516
1780296696905449187, 997835
1780296696906452796, 1003609
1780296696907448500, 995704
1780296696908446220, 997720
1780296696909448890, 1002670
1780296696910445948, 997058
1780296696911454288, 1008340
1780296696912449168, 994880
1780296696913445893, 996725
1780296696914446762, 1000869
1780296696915450000, 1003238
1780296696916450900, 1000900
1780296696917431599, 980699
1780296696918448324, 1016725
1780296696919448845, 1000521
1780296696920449711, 1000866
1780296696921446343, 996632
1780296696922452319, 1005976
1780296696923434878, 982559
1780296696924447364, 1012486
1780296696925453182, 1005818
1780296696926448589, 995407
1780296696927453793, 1005204
1780296696928446997, 993204
1780296696929597943, 1150946
1780296696930446547, 848604
1780296696931454641, 1008094
1780296696932450366, 995725
1780296696933448907, 998541
1780296696934380575, 931668
1780296696935446485, 1065910
1780296696936450087, 1003602
1780296696937448627, 998540
1780296696938446475, 997848
1780296696939447616, 1001141
1780296696940448150, 1000534
1780296696941448000, 999850
1780296696942448779, 1000779
1780296696943453362, 1004583
1780296696944449732, 996370
1780296696945446080, 996348
1780296696946448427, 1002347
1780296696947454181, 1005754
1780296696948450170, 995989
1780296696949448814, 998644
1780296696950450104, 1001290
1780296696951384132, 934028
1780296696952597911, 1213779
1780296696953449391, 851480
1780296696954452094, 1002703
1780296696955448760, 996666
1780296696956451837, 1003077
1780296696957438473, 986636
1780296696958449135, 1010662
1780296696959452843, 1003708
1780296696960448826, 995983
1780296696961443192, 994366
1780296696962448266, 1005074
1780296696963448505, 1000239
1780296696964450030, 1001525
1780296696965448809, 998779
1780296696966449748, 1000939
1780296696967434015, 984267
1780296696968448748, 1014733
1780296696969447121, 998373
1780296696970446898, 999777
1780296696971449682, 1002784
1780296696972446669, 996987
1780296696973598062, 1151393
1780296696974449757, 851695
1780296696975452415, 1002658
1780296696976449727, 997312
1780296696977443587, 993860
1780296696978445803, 1002216
1780296696979454128, 1008325
1780296696980449433, 995305
1780296696981447944, 998511
1780296696982453913, 1005969
1780296696983446815, 992902
1780296696984454997, 1008182
1780296696985449753, 994756
1780296696986446751, 996998
1780296696987448248, 1001497
1780296696988448469, 1000221
1780296696989597753, 1149284
1780296696990449416, 851663
1780296696991452181, 1002765
1780296696992448747, 996566
1780296696993444119, 995372
1780296696994446340, 1002221
1780296696995453786, 1007446
1780296696996449620, 995834
1780296696997449049, 999429
1780296696998449224, 1000175
1780296696999445646, 996422
1780296697000446024, 1000378
1780296697001448799, 1002775
1780296697002443624, 994825
1780296697003449041, 1005417
1780296697004451530, 1002489
1780296697005451363, 999833
1780296697006449273, 997910
1780296697007450138, 1000865
1780296697008457187, 1007049
1780296697009432491, 975304
1780296697010448945, 1016454
1780296697011448224, 999279
1780296697012449349, 1001125
1780296697013449037, 999688
1780296697014448583, 999546
1780296697015446222, 997639
1780296697016451915, 1005693
1780296697017447803, 995888
1780296697018456252, 1008449
1780296697019446334, 990082
1780296697020445737, 999403
1780296697021571458, 1125721
1780296697022454445, 882987
1780296697023451439, 996994
1780296697024449595, 998156
1780296697025450077, 1000482
1780296697026448614, 998537
1780296697027448380, 999766
1780296697028449311, 1000931
1780296697029446211, 996900
1780296697030453001, 1006790
1780296697031448838, 995837
1780296697032451051, 1002213
1780296697033447847, 996796
1780296697034385949, 938102
1780296697035449202, 1063253
1780296697036451247, 1002045
1780296697037450845, 999598
1780296697038447710, 996865
1780296697039448273, 1000563
1780296697040448698, 1000425
1780296697041450390, 1001692
1780296697042449391, 999001
1780296697043452599, 1003208
1780296697044449499, 996900
1780296697045448893, 999394
1780296697046452601, 1003708
1780296697047449284, 996683
1780296697048450647, 1001363
1780296697049449900, 999253
1780296697050449022, 999122
1780296697051431110, 982088
1780296697052600205, 1169095
1780296697053450175, 849970
1780296697054449388, 999213
1780296697055450843, 1001455
1780296697056449032, 998189
1780296697057600012, 1150980
1780296697058450672, 850660
1780296697059452169, 1001497
1780296697060426606, 974437
1780296697061605628, 1179022
1780296697062452773, 847145
1780296697063446210, 993437
1780296697064452987, 1006777
1780296697065449475, 996488
1780296697066444898, 995423
1780296697067434570, 989672
1780296697068448649, 1014079
1780296697069449962, 1001313
1780296697070449946, 999984
1780296697071450667, 1000721
1780296697072446469, 995802
1780296697073447785, 1001316
1780296697074445919, 998134
1780296697075433904, 987985
1780296697076434489, 1000585
1780296697077466030, 1031541
1780296697078456294, 990264
1780296697079454209, 997915
1780296697080456611, 1002402
1780296697081450296, 993685
1780296697082454404, 1004108
1780296697083589774, 1135370
1780296697084448387, 858613
1780296697085552493, 1104106
1780296697086454399, 901906
1780296697087454260, 999861
1780296697088451006, 996746
1780296697089600865, 1149859
1780296697090453404, 852539
1780296697091449998, 996594
1780296697092452438, 1002440
1780296697093462747, 1010309
1780296697094455844, 993097
1780296697095452166, 996322
1780296697096456751, 1004585
1780296697097453195, 996444
1780296697098444294, 991099
1780296697099453290, 1008996
1780296697100449607, 996317
1780296697101510433, 1060826
1780296697102457844, 947411
1780296697103453764, 995920
1780296697104452814, 999050
1780296697105452805, 999991
1780296697106454328, 1001523
1780296697107447069, 992741
1780296697108449570, 1002501
1780296697109449480, 999910
1780296697110451610, 1002130
1780296697111447855, 996245
1780296697112449593, 1001738
1780296697113447168, 997575
1780296697114447980, 1000812
1780296697115448760, 1000780
1780296697116457718, 1008958
1780296697117448743, 991025
1780296697118381923, 933180
1780296697119447641, 1065718
1780296697120448961, 1001320
1780296697121454419, 1005458
1780296697122448039, 993620
1780296697123456982, 1008943
1780296697124448103, 991121
1780296697125448822, 1000719
1780296697126451363, 1002541
1780296697127449660, 998297
1780296697128449214, 999554
1780296697129446349, 997135
1780296697130448066, 1001717
1780296697131448704, 1000638
1780296697132453154, 1004450
1780296697133448667, 995513
1780296697134381839, 933172
1780296697135454583, 1072744
1780296697136448950, 994367
1780296697137452213, 1003263
1780296697138448015, 995802
1780296697139444973, 996958
1780296697140450073, 1005100
1780296697141451713, 1001640
1780296697142450766, 999053
1780296697143447462, 996696
1780296697144464367, 1016905
1780296697145445182, 980815
1780296697146436959, 991777
1780296697147448199, 1011240
1780296697148451732, 1003533
1780296697149446921, 995189
1780296697150445555, 998634
1780296697151448316, 1002761
1780296697152445173, 996857
1780296697153452571, 1007398
1780296697154448530, 995959
1780296697155445434, 996904
1780296697156447974, 1002540
1780296697157448164, 1000190
1780296697158444134, 995970
1780296697159448110, 1003976
1780296697160449633, 1001523
1780296697161448223, 998590
1780296697162439767, 991544
1780296697163447790, 1008023
1780296697164451229, 1003439
1780296697165448524, 997295
1780296697166451108, 1002584
1780296697167434386, 983278
1780296697168448032, 1013646
1780296697169450469, 1002437
1780296697170448685, 998216
1780296697171443795, 995110
1780296697172445565, 1001770
1780296697173450133, 1004568
1780296697174448633, 998500
1780296697175447060, 998427
1780296697176446496, 999436
1780296697177448536, 1002040
1780296697178448416, 999880
1780296697179447266, 998850
1780296697180445081, 997815
1780296697181447244, 1002163
1780296697182446005, 998761
1780296697183444727, 998722
1780296697184447440, 1002713
1780296697185450117, 1002677
1780296697186445565, 995448
1780296697187447798, 1002233
1780296697188448763, 1000965
1780296697189453265, 1004502
1780296697190415815, 962550
1780296697191444599, 1028784
1780296697192445901, 1001302
1780296697193435716, 989815
1780296697194430548, 994832
1780296697195430504, 999956
1780296697196457742, 1027238
1780296697197460488, 1002746
1780296697198462570, 1002082
1780296697199412216, 949646
1780296697200465138, 1052922
1780296697201449729, 984591
1780296697202444654, 994925
1780296697203447613, 1002959
1780296697204448241, 1000628
1780296697205448944, 1000703
1780296697206447932, 998988
1780296697207446071, 998139
1780296697208448575, 1002504
1780296697209446264, 997689
1780296697210446424, 1000160
1780296697211448043, 1001619
1780296697212445151, 997108
1780296697213445953, 1000802
1780296697214448059, 1002106
1780296697215445061, 997002
1780296697216448159, 1003098
1780296697217450929, 1002770
1780296697218377347, 926418
1780296697219442130, 1064783
1780296697220448257, 1006127
1780296697221452537, 1004280
1780296697222447620, 995083
1780296697223444876, 997256
1780296697224448030, 1003154
1780296697225459348, 1011318
1780296697226447615, 988267
1780296697227451684, 1004069
1780296697228444154, 992470
1780296697229448959, 1004805
1780296697230450536, 1001577
1780296697231450509, 999973
1780296697232447134, 996625
1780296697233448755, 1001621
1780296697234448125, 999370
1780296697235377195, 929070
1780296697236592350, 1215155
1780296697237451690, 859340
1780296697238447442, 995752
1780296697239447568, 1000126
1780296697240445876, 998308
1780296697241444509, 998633
1780296697242452729, 1008220
1780296697243448265, 995536
1780296697244445410, 997145
1780296697245445925, 1000515
1780296697246377800, 931875
1780296697247450053, 1072253
1780296697248447672, 997619
1780296697249418229, 970557
1780296697250435155, 1016926
1780296697251429897, 994742
1780296697252445548, 1015651
1780296697253416435, 970887
1780296697254447077, 1030642
1780296697255445601, 998524
1780296697256452309, 1006708
1780296697257448639, 996330
1780296697258446615, 997976
1780296697259428339, 981724
1780296697260426699, 998360
1780296697261430550, 1003851
1780296697262429285, 998735
1780296697263430355, 1001070
1780296697264430855, 1000500
1780296697265429965, 999110
1780296697266430893, 1000928
1780296697267430073, 999180
1780296697268435792, 1005719
1780296697269432801, 997009
1780296697270431672, 998871
1780296697271430147, 998475
1780296697272429395, 999248
1780296697273433255, 1003860
1780296697274429765, 996510
1780296697275430096, 1000331
1780296697276429596, 999500
1780296697277435510, 1005914
1780296697278431096, 995586
1780296697279429256, 998160
1780296697280430442, 1001186
1780296697281429557, 999115
1780296697282430777, 1001220
1780296697283429507, 998730
1780296697284430105, 1000598
1780296697285429562, 999457
1780296697286431993, 1002431
1780296697287429083, 997090
1780296697288429743, 1000660
1780296697289436196, 1006453
1780296697290429121, 992925
1780296697291429723, 1000602
1780296697292429608, 999885
1780296697293430046, 1000438
1780296697294430109, 1000063
1780296697295434775, 1004666
1780296697296430067, 995292
1780296697297429410, 999343
1780296697298430348, 1000938
1780296697299429482, 999134
1780296697300430680, 1001198
1780296697301428953, 998273
1780296697302431808, 1002855
1780296697303430796, 998988
1780296697304429814, 999018
1780296697305432421, 1002607
1780296697306437237, 1004816
1780296697307430054, 992817
1780296697308429518, 999464
1780296697309430325, 1000807
1780296697310429137, 998812
1780296697311453633, 1024496
1780296697312453384, 999751
1780296697313448887, 995503
1780296697314448456, 999569
1780296697315448276, 999820
1780296697316446326, 998050
1780296697317409895, 963569
1780296697318432581, 1022686
1780296697319445325, 1012744
1780296697320451002, 1005677
1780296697321447858, 996856
1780296697322447443, 999585
1780296697323447851, 1000408
1780296697324441798, 993947
1780296697325448733, 1006935
1780296697326452706, 1003973
1780296697327434686, 981980
1780296697328450311, 1015625
1780296697329458299, 1007988
1780296697330448287, 989988
1780296697331448127, 999840
1780296697332448545, 1000418
1780296697333445390, 996845
1780296697334446621, 1001231
1780296697335377366, 930745
1780296697336445616, 1068250
1780296697337448406, 1002790
1780296697338450659, 1002253
1780296697339448554, 997895
1780296697340448844, 1000290
1780296697341445902, 997058
1780296697342452466, 1006564
1780296697343447809, 995343
1780296697344445295, 997486
1780296697345447607, 1002312
1780296697346447703, 1000096
1780296697347453201, 1005498
1780296697348447791, 994590
1780296697349445071, 997280
1780296697350446068, 1000997
1780296697351444584, 998516
1780296697352451294, 1006710
1780296697353602950, 1151656
1780296697354448387, 845437
1780296697355446817, 998430
1780296697356451162, 1004345
1780296697357448760, 997598
1780296697358452906, 1004146
1780296697359448313, 995407
1780296697360447871, 999558
1780296697361433888, 986017
1780296697362446016, 1012128
1780296697363451233, 1005217
1780296697364449822, 998589
1780296697365442609, 992787
1780296697366446460, 1003851
1780296697367455228, 1008768
1780296697368435085, 979857
1780296697369435627, 1000542
1780296697370448325, 1012698
1780296697371445643, 997318
1780296697372447333, 1001690
1780296697373445818, 998485
1780296697374448891, 1003073
1780296697375448121, 999230
1780296697376447229, 999108
1780296697377446579, 999350
1780296697378446397, 999818
1780296697379450287, 1003890
1780296697380445670, 995383
1780296697381443155, 997485
1780296697382451627, 1008472
1780296697383449032, 997405
1780296697384452406, 1003374
1780296697385446124, 993718
1780296697386446946, 1000822
1780296697387446317, 999371
1780296697388446834, 1000517
1780296697389450397, 1003563
1780296697390433726, 983329
1780296697391448490, 1014764
1780296697392449635, 1001145
1780296697393452833, 1003198
1780296697394448020, 995187
1780296697395448616, 1000596
1780296697396453936, 1005320
1780296697397453158, 999222
1780296697398447769, 994611
1780296697399450168, 1002399
1780296697400450099, 999931
1780296697401450169, 1000070
1780296697402450607, 1000438
1780296697403447700, 997093
1780296697404449570, 1001870
1780296697405448513, 998943
1780296697406456771, 1008258
1780296697407448930, 992159
1780296697408449905, 1000975
1780296697409447656, 997751
1780296697410449539, 1001883
1780296697411450637, 1001098
1780296697412448536, 997899
1780296697413451637, 1003101
1780296697414448357, 996720
1780296697415458625, 1010268
1780296697416449887, 991262
1780296697417449588, 999701
1780296697418450070, 1000482
1780296697419450393, 1000323
1780296697420449165, 998772
1780296697421447733, 998568
1780296697422451046, 1003313
1780296697423447866, 996820
1780296697424456865, 1008999
1780296697425452327, 995462
1780296697426448420, 996093
1780296697427448237, 999817
1780296697428448707, 1000470
1780296697429451282, 1002575
1780296697430444135, 992853
1780296697431453340, 1009205
1780296697432452033, 998693
1780296697433448829, 996796
1780296697434449930, 1001101
1780296697435435433, 985503
1780296697436449037, 1013604
1780296697437449676, 1000639
1780296697438445499, 995823
1780296697439446766, 1001267
1780296697440448932, 1002166
